interaction_id,table_id,row_type,pdf_page,report_page,table_title,condition_nominal,phase,sub_step,off_nominal_event,context,seq,media,subj_group,subj_position,obj_group,obj_position,interaction,condition,text_as_printed,controller_positions,freq,crit,rating_source,cited_7110_65,bb_paragraph,extraction_flags
A.1#45,A.1,interaction,91,p.3,Table A.1. Nominal Operations Pilot Communication (Please Circle one for Frequency and One for,nominal,Inflight,,,,45,,FD,,ATC/FOC,,Notify dispatch if route changes significantly,,Notify dispatch if route changes significantly,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.1#46,A.1,interaction,91,p.3,Table A.1. Nominal Operations Pilot Communication (Please Circle one for Frequency and One for,nominal,Inflight,,,,46,,FD,,ATC/FOC,,Notify dispatch if unplanned holding or delaying vectors and/or reduced airspeed,,Notify dispatch if unplanned holding or delaying vectors and/or reduced airspeed,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.1#47,A.1,interaction,91,p.3,Table A.1. Nominal Operations Pilot Communication (Please Circle one for Frequency and One for,nominal,Approach,,,,47,,FD,,ATC,,Advise ATC If a visual approach is not desired,,Advise ATC If a visual approach is not desired,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.1#48,A.1,interaction,91,p.3,Table A.1. Nominal Operations Pilot Communication (Please Circle one for Frequency and One for,nominal,Approach,,,,48,,FD,,ATC,,"Advise ATC immediately if the pilot is unable to continue following the preceding aircraft, cannot remain clear of clouds, needs to climb, or loses sight of the airport.",,"Advise ATC immediately if the pilot is unable to continue following the preceding aircraft, cannot remain clear of clouds, needs to climb, or loses sight of the airport.",,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.1#49,A.1,interaction,91,p.3,Table A.1. Nominal Operations Pilot Communication (Please Circle one for Frequency and One for,nominal,Approach,,,,49,,FD,,,,Report leaving final approach fix inbound on final approach WHEN NOT IN RADAR CONTACT,,Report leaving final approach fix inbound on final approach WHEN NOT IN RADAR CONTACT,,,,survey instrument item (rating cells blank),,,
A.1#50,A.1,interaction,91,p.3,Table A.1. Nominal Operations Pilot Communication (Please Circle one for Frequency and One for,nominal,Approach,,,,50,,FD,,,,"Report a corrected ETA anytime it becomes apparent an ETA, as previously submitted, is in error in excess of 3 minutes WHEN NOT IN RADAR CONTACT",,"Report a corrected ETA anytime it becomes apparent an ETA, as previously submitted, is in error in excess of 3 minutes WHEN NOT IN RADAR CONTACT",,,,survey instrument item (rating cells blank),,,
A.1#51,A.1,interaction,91,p.3,Table A.1. Nominal Operations Pilot Communication (Please Circle one for Frequency and One for,nominal,Approach,,,,51,,FD,,ATC,,Transmit “Traffic in sight” to ATC as soon as you are confident the traffic can remain in sight when flying LDA/PRM procedure after being notified there is traffic on the ILS,,Transmit “Traffic in sight” to ATC as soon as you are confident the traffic can remain in sight when flying LDA/PRM procedure after being notified there is traffic on the ILS,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#01,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,1,,FD,,ATC/FOC,,Contact dispatch,If performance limitations or inflight restrictions preclude operations,Contact dispatch (If performance limitations or inflight restrictions preclude operations),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#02,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,2,,FD,,ATC/FOC,,Communicate mechanical delays to dispatch,,Communicate mechanical delays to dispatch,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#03,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,3,,FD,,ATC/FOC,,Captain and dispatch will determine if pair is acceptable,If SPAR condition/procedure pair,Captain and dispatch will determine if pair is acceptable (If SPAR condition/procedure pair),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#04,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,4,,FD,,ATC/FOC,,Notify dispatch if FOB exceeds release fuel,If weight restricted flight,Notify dispatch if FOB exceeds release fuel (If weight restricted flight),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#05,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,5,,FD,,ATC/FOC,,Contact dispatch,If TPS but no performance adjustment entered,Contact dispatch (If TPS but no performance adjustment entered),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#06,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,6,,FD,,ATC/FOC,,Contact dispatch,If fuel is greater or less than the Gate Release fuel,Contact dispatch (If fuel is greater or less than the Gate Release fuel),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#07,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,7,,FD,,ATC/FOC,,Notify dispatch if TPS data are not correct,,Notify dispatch if TPS data are not correct,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#08,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,8,,FD,,ATC/FOC,,Notify dispatch if any condition prohibits acceptance of PRM clearance,If departing to airports where PRM operations are authorized,Notify dispatch if any condition prohibits acceptance of PRM clearance (If departing to airports where PRM operations are authorized),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#09,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,9,,FD,,ATC/FOC,,Performance adjustment made by dispatch,,Performance adjustment made by dispatch,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#10,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,10,,FD,,ATC/FOC,,Notify dispatch if actual fuel on board exceeds gate release fuel by any amount,If weight restricted or capped flight,Notify dispatch if actual fuel on board exceeds gate release fuel by any amount (If weight restricted or capped flight),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#11,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,11,,FD,,ATC/FOC,,Concur with dispatch whether operations can continue,If precipitation accumulation on runway more than .5 inch,Concur with dispatch whether operations can continue (If precipitation accumulation on runway more than .5 inch),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#12,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,12,,FD,,ATC/FOC,,Contact dispatch,If nil braking action report,Contact dispatch (If nil braking action report),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#13,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,13,,FD,,ATC,,Notify ATC of the discrepancy,If incorrect indication of icing restrictions,Notify ATC of the discrepancy (If incorrect indication of icing restrictions),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#14,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,14,,FD,,ATC,,Obtain clearance from ATC prior to starting engines and/ or taxiing out of any de/anti-icing area,,Obtain clearance from ATC prior to starting engines and/ or taxiing out of any de/anti-icing area,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#15,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,15,,FD,,ATC/FOC,,Obtain amended release from dispatch,If immediate maintenance action not required,Obtain amended release from dispatch (If immediate maintenance action not required),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#16,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Preflight,,,,16,,FD,,ATC/FOC,,Confer with dispatch,If clearance differs from the Flight Release routing,Confer with dispatch (If clearance differs from the Flight Release routing),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#17,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Taxi,,,,17,,FD,,ATC/FOC,,Contact dispatch,If discrepancy prior to takeoff,Contact dispatch (If discrepancy prior to takeoff),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#18,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,18,,FD,,ATC,,Obtain ATC clearance,If diverting,Obtain ATC clearance (If diverting),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#19,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,19,,FD,,ATC/FOC,,Determine nearest suitable airport with dispatch,If emergency landing,Determine nearest suitable airport with dispatch (If emergency landing),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#20,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,20,,FD,,ATC/FOC,,Notify dispatch,If landing at unauthorized airport,Notify dispatch (If landing at unauthorized airport),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#21,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,21,,FD,,ATC/FOC,,Contact ATC and dispatch once aircraft is under control,If emergency,Contact ATC and dispatch once aircraft is under control (If emergency),,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#22,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,22,,FD,,,,Declare emergency fuel status,If emergency fuel advisory,Declare emergency fuel status (If emergency fuel advisory),,,,survey instrument item (rating cells blank),,,
A.2#23,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,23,,FD,,ATC,,Advise ATC if unable to comply with RNAV procedure,,Advise ATC if unable to comply with RNAV procedure,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#24,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,24,,FD,,ATC,,Advise ATC if unable to comply with RNP procedure,,Advise ATC if unable to comply with RNP procedure,,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
A.2#25,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,25,,FD,,,,Report unable RNP-10,If less than dual FMS with at least dual INS or a single INS and GPS,Report unable RNP-10 (If less than dual FMS with at least dual INS or a single INS and GPS),,,,survey instrument item (rating cells blank),,,
A.2#26,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,26,,FD,,,,Contact OCC prior to requesting a routing that deviates from the filed NRP route,,Contact OCC prior to requesting a routing that deviates from the filed NRP route,,,,survey instrument item (rating cells blank),,,
A.2#27,A.2,interaction,92,p.4,Table A.2. Off-Nominal Operations Pilot Communications (Note that Frequency is based on Off-,off-nominal,Inflight,,,,27,,FD,,ATC,,Contact ATC,"If an FMC, FMGC, GPS/IRS fails inflight","Contact ATC (If an FMC, FMGC, GPS/IRS fails inflight)",,,,survey instrument item (rating cells blank),,n/a (flight-crew or FOC procedure; outside JO 7110.65),
